,airline,airline ID, source airport, source airport id, destination apirport, destination airport id, codeshare, stops, equipment,route_id,source_airport_icao,source_airport_name,source_airport_city,source_airport_country,source_airport_elevation,source_airport_lat,source_airport_lon,destination_airport_icao,destination_airport_name,destination_airport_city,destination_airport_country,destination_airport_elevation,destination_airport_lat,destination_airport_lon
589,G3,1790,BSB,2531,MAB,2584,,0,738 73G,BSB-MAB,SBBR,Presidente Juscelino Kubistschek International Airport,Brasilia,BR,3497.0,-15.8691673279,-47.9208335876,SBMA,Maraba Airport,Maraba,BR,357.0,-5.3685898781,-49.1380004883
590,JJ,4867,BSB,2531,MAB,2584,,0,320,BSB-MAB,SBBR,Presidente Juscelino Kubistschek International Airport,Brasilia,BR,3497.0,-15.8691673279,-47.9208335876,SBMA,Maraba Airport,Maraba,BR,357.0,-5.3685898781,-49.1380004883
591,JJ,4867,BSB,2531,MAB,2584,,0,320,BSB-MAB,SBBR,Presidente Juscelino Kubistschek International Airport,Brasilia,BR,3497.0,-15.8691673279,-47.9208335876,SBMA,Maraba Airport,Maraba,BR,357.0,-5.3685898781,-49.1380004883
592,JJ,4867,BSB,2531,MAB,2584,,0,320,BSB-MAB,SBBR,Presidente Juscelino Kubistschek International Airport,Brasilia,BR,3497.0,-15.8691673279,-47.9208335876,SBMA,Maraba Airport,Maraba,BR,357.0,-5.3685898781,-49.1380004883
593,AD,13983,BSB,2531,PMW,4214,,0,AT7,BSB-PMW,SBBR,Presidente Juscelino Kubistschek International Airport,Brasilia,BR,3497.0,-15.8691673279,-47.9208335876,SBPJ,Brigadeiro Lysias Rodrigues Airport,Palmas,BR,774.0,-10.2915000916,-48.3569984436
594,AD,13983,BSB,2531,PMW,4214,,0,AT7,BSB-PMW,SBBR,Presidente Juscelino Kubistschek International Airport,Brasilia,BR,3497.0,-15.8691673279,-47.9208335876,SBPJ,Brigadeiro Lysias Rodrigues Airport,Palmas,BR,774.0,-10.2915000916,-48.3569984436
595,AD,13983,BSB,2531,PMW,4214,,0,AT7,BSB-PMW,SBBR,Presidente Juscelino Kubistschek International Airport,Brasilia,BR,3497.0,-15.8691673279,-47.9208335876,SBPJ,Brigadeiro Lysias Rodrigues Airport,Palmas,BR,774.0,-10.2915000916,-48.3569984436
596,G3,1790,BSB,2531,PMW,4214,,0,738 73G,BSB-PMW,SBBR,Presidente Juscelino Kubistschek International Airport,Brasilia,BR,3497.0,-15.8691673279,-47.9208335876,SBPJ,Brigadeiro Lysias Rodrigues Airport,Palmas,BR,774.0,-10.2915000916,-48.3569984436
597,G3,1790,BSB,2531,PMW,4214,,0,738 73G,BSB-PMW,SBBR,Presidente Juscelino Kubistschek International Airport,Brasilia,BR,3497.0,-15.8691673279,-47.9208335876,SBPJ,Brigadeiro Lysias Rodrigues Airport,Palmas,BR,774.0,-10.2915000916,-48.3569984436
598,G3,1790,BSB,2531,PMW,4214,,0,738 73G,BSB-PMW,SBBR,Presidente Juscelino Kubistschek International Airport,Brasilia,BR,3497.0,-15.8691673279,-47.9208335876,SBPJ,Brigadeiro Lysias Rodrigues Airport,Palmas,BR,774.0,-10.2915000916,-48.3569984436
599,JJ,4867,BSB,2531,PMW,4214,,0,319 320,BSB-PMW,SBBR,Presidente Juscelino Kubistschek International Airport,Brasilia,BR,3497.0,-15.8691673279,-47.9208335876,SBPJ,Brigadeiro Lysias Rodrigues Airport,Palmas,BR,774.0,-10.2915000916,-48.3569984436
600,JJ,4867,BSB,2531,PMW,4214,,0,319 320,BSB-PMW,SBBR,Presidente Juscelino Kubistschek International Airport,Brasilia,BR,3497.0,-15.8691673279,-47.9208335876,SBPJ,Brigadeiro Lysias Rodrigues Airport,Palmas,BR,774.0,-10.2915000916,-48.3569984436
601,JJ,4867,BSB,2531,PMW,4214,,0,319 320,BSB-PMW,SBBR,Presidente Juscelino Kubistschek International Airport,Brasilia,BR,3497.0,-15.8691673279,-47.9208335876,SBPJ,Brigadeiro Lysias Rodrigues Airport,Palmas,BR,774.0,-10.2915000916,-48.3569984436
602,AD,13983,BSB,2531,UDI,2633,,0,AT7,BSB-UDI,SBBR,Presidente Juscelino Kubistschek International Airport,Brasilia,BR,3497.0,-15.8691673279,-47.9208335876,SBUL,Ten. Cel. Aviador Cesar Bombonato Airport,Uberlandia,BR,3094.0,-18.8836116791,-48.225276947
603,AD,13983,BSB,2531,UDI,2633,,0,AT7,BSB-UDI,SBBR,Presidente Juscelino Kubistschek International Airport,Brasilia,BR,3497.0,-15.8691673279,-47.9208335876,SBUL,Ten. Cel. Aviador Cesar Bombonato Airport,Uberlandia,BR,3094.0,-18.8836116791,-48.225276947
604,JJ,4867,BSB,2531,UDI,2633,,0,320,BSB-UDI,SBBR,Presidente Juscelino Kubistschek International Airport,Brasilia,BR,3497.0,-15.8691673279,-47.9208335876,SBUL,Ten. Cel. Aviador Cesar Bombonato Airport,Uberlandia,BR,3094.0,-18.8836116791,-48.225276947
605,JJ,4867,BSB,2531,UDI,2633,,0,320,BSB-UDI,SBBR,Presidente Juscelino Kubistschek International Airport,Brasilia,BR,3497.0,-15.8691673279,-47.9208335876,SBUL,Ten. Cel. Aviador Cesar Bombonato Airport,Uberlandia,BR,3094.0,-18.8836116791,-48.225276947
606,AD,13983,BSB,2531,VCP,2578,,0,E95 E90,BSB-VCP,SBBR,Presidente Juscelino Kubistschek International Airport,Brasilia,BR,3497.0,-15.8691673279,-47.9208335876,SBKP,Viracopos International Airport,Campinas,BR,2170.0,-23.0074005127,-47.1344985962
607,AD,13983,BSB,2531,VCP,2578,,0,E95 E90,BSB-VCP,SBBR,Presidente Juscelino Kubistschek International Airport,Brasilia,BR,3497.0,-15.8691673279,-47.9208335876,SBKP,Viracopos International Airport,Campinas,BR,2170.0,-23.0074005127,-47.1344985962
608,AD,13983,BSB,2531,VCP,2578,,0,E95 E90,BSB-VCP,SBBR,Presidente Juscelino Kubistschek International Airport,Brasilia,BR,3497.0,-15.8691673279,-47.9208335876,SBKP,Viracopos International Airport,Campinas,BR,2170.0,-23.0074005127,-47.1344985962
609,G3,1790,BSB,2531,VCP,2578,,0,738,BSB-VCP,SBBR,Presidente Juscelino Kubistschek International Airport,Brasilia,BR,3497.0,-15.8691673279,-47.9208335876,SBKP,Viracopos International Airport,Campinas,BR,2170.0,-23.0074005127,-47.1344985962
610,G3,1790,BSB,2531,VCP,2578,,0,738,BSB-VCP,SBBR,Presidente Juscelino Kubistschek International Airport,Brasilia,BR,3497.0,-15.8691673279,-47.9208335876,SBKP,Viracopos International Airport,Campinas,BR,2170.0,-23.0074005127,-47.1344985962
611,G3,1790,BSB,2531,VCP,2578,,0,738,BSB-VCP,SBBR,Presidente Juscelino Kubistschek International Airport,Brasilia,BR,3497.0,-15.8691673279,-47.9208335876,SBKP,Viracopos International Airport,Campinas,BR,2170.0,-23.0074005127,-47.1344985962
612,JJ,4867,BSB,2531,VCP,2578,,0,320,BSB-VCP,SBBR,Presidente Juscelino Kubistschek International Airport,Brasilia,BR,3497.0,-15.8691673279,-47.9208335876,SBKP,Viracopos International Airport,Campinas,BR,2170.0,-23.0074005127,-47.1344985962
613,JJ,4867,BSB,2531,VCP,2578,,0,320,BSB-VCP,SBBR,Presidente Juscelino Kubistschek International Airport,Brasilia,BR,3497.0,-15.8691673279,-47.9208335876,SBKP,Viracopos International Airport,Campinas,BR,2170.0,-23.0074005127,-47.1344985962
614,JJ,4867,BSB,2531,VCP,2578,,0,320,BSB-VCP,SBBR,Presidente Juscelino Kubistschek International Airport,Brasilia,BR,3497.0,-15.8691673279,-47.9208335876,SBKP,Viracopos International Airport,Campinas,BR,2170.0,-23.0074005127,-47.1344985962
615,AD,13983,BVB,2533,MAO,2551,,0,AT7,BVB-MAO,SBBV,Atlas Brasil Cantanhede Airport,Boa Vista,BR,276.0,2.8413889408,-60.6922225952,SBEG,Eduardo Gomes International Airport,Manaus,BR,264.0,-3.0386099815,-60.0497016907
616,AD,13983,BVB,2533,MAO,2551,,0,AT7,BVB-MAO,SBBV,Atlas Brasil Cantanhede Airport,Boa Vista,BR,276.0,2.8413889408,-60.6922225952,SBEG,Eduardo Gomes International Airport,Manaus,BR,264.0,-3.0386099815,-60.0497016907
617,AD,13983,BVB,2533,MAO,2551,,0,AT7,BVB-MAO,SBBV,Atlas Brasil Cantanhede Airport,Boa Vista,BR,276.0,2.8413889408,-60.6922225952,SBEG,Eduardo Gomes International Airport,Manaus,BR,264.0,-3.0386099815,-60.0497016907
618,G3,1790,BVB,2533,MAO,2551,,0,738 73G,BVB-MAO,SBBV,Atlas Brasil Cantanhede Airport,Boa Vista,BR,276.0,2.8413889408,-60.6922225952,SBEG,Eduardo Gomes International Airport,Manaus,BR,264.0,-3.0386099815,-60.0497016907
619,G3,1790,BVB,2533,MAO,2551,,0,738 73G,BVB-MAO,SBBV,Atlas Brasil Cantanhede Airport,Boa Vista,BR,276.0,2.8413889408,-60.6922225952,SBEG,Eduardo Gomes International Airport,Manaus,BR,264.0,-3.0386099815,-60.0497016907
620,G3,1790,BVB,2533,MAO,2551,,0,738 73G,BVB-MAO,SBBV,Atlas Brasil Cantanhede Airport,Boa Vista,BR,276.0,2.8413889408,-60.6922225952,SBEG,Eduardo Gomes International Airport,Manaus,BR,264.0,-3.0386099815,-60.0497016907
621,JJ,4867,BVB,2533,MAO,2551,,0,320,BVB-MAO,SBBV,Atlas Brasil Cantanhede Airport,Boa Vista,BR,276.0,2.8413889408,-60.6922225952,SBEG,Eduardo Gomes International Airport,Manaus,BR,264.0,-3.0386099815,-60.0497016907
622,JJ,4867,BVB,2533,MAO,2551,,0,320,BVB-MAO,SBBV,Atlas Brasil Cantanhede Airport,Boa Vista,BR,276.0,2.8413889408,-60.6922225952,SBEG,Eduardo Gomes International Airport,Manaus,BR,264.0,-3.0386099815,-60.0497016907
623,JJ,4867,BVB,2533,MAO,2551,,0,320,BVB-MAO,SBBV,Atlas Brasil Cantanhede Airport,Boa Vista,BR,276.0,2.8413889408,-60.6922225952,SBEG,Eduardo Gomes International Airport,Manaus,BR,264.0,-3.0386099815,-60.0497016907
624,AD,13983,BVH,2637,CGB,2548,,0,AT7,BVH-CGB,SBVH,Vilhena Airport,Vilhena,BR,2018.0,-12.6943998337,-60.0983009338,SBCY,Marechal Rondon Airport,Cuiaba,BR,617.0,-15.6528997421,-56.1166992188
625,AD,13983,BYO,8242,VCP,2578,,0,AT7,BYO-VCP,SBDB,Bonito Airport,Bonito,BR,1180.0,-21.2294445038,-56.456111908,SBKP,Viracopos International Airport,Campinas,BR,2170.0,-23.0074005127,-47.1344985962
626,AD,13983,CAC,2535,CWB,2545,,0,AT7,CAC-CWB,SBCA,Cascavel Airport,Cascavel,BR,2473.0,-25.0002994537,-53.5008010864,SBCT,Afonso Pena Airport,Curitiba,BR,2988.0,-25.5284996033,-49.1758003235
627,AD,13983,CAC,2535,VCP,2578,,0,AT7,CAC-VCP,SBCA,Cascavel Airport,Cascavel,BR,2473.0,-25.0002994537,-53.5008010864,SBKP,Viracopos International Airport,Campinas,BR,2170.0,-23.0074005127,-47.1344985962
628,AD,13983,CAW,2543,SDU,2612,,0,AT7,CAW-SDU,SBCP,Bartolomeu Lisandro Airport,Campos Dos Goytacazes,BR,57.0,-21.698299408,-41.301700592,SBRJ,Santos Dumont Airport,Rio De Janeiro,BR,11.0,-22.9104995728,-43.1631011963
629,AD,13983,CAW,2543,SDU,2612,,0,AT7,CAW-SDU,SBCP,Bartolomeu Lisandro Airport,Campos Dos Goytacazes,BR,57.0,-21.698299408,-41.301700592,SBRJ,Santos Dumont Airport,Rio De Janeiro,BR,11.0,-22.9104995728,-43.1631011963
630,TE,2418,CAW,2543,SDU,2612,,0,L4T,CAW-SDU,SBCP,Bartolomeu Lisandro Airport,Campos Dos Goytacazes,BR,57.0,-21.698299408,-41.301700592,SBRJ,Santos Dumont Airport,Rio De Janeiro,BR,11.0,-22.9104995728,-43.1631011963
631,TE,2418,CAW,2543,SDU,2612,,0,L4T,CAW-SDU,SBCP,Bartolomeu Lisandro Airport,Campos Dos Goytacazes,BR,57.0,-21.698299408,-41.301700592,SBRJ,Santos Dumont Airport,Rio De Janeiro,BR,11.0,-22.9104995728,-43.1631011963
632,AD,13983,CCM,2541,VCP,2578,,0,AT7,CCM-VCP,SBCM,Forquilhinha - Criciuma Airport,Criciuma,BR,93.0,-28.7244434357,-49.4213905334,SBKP,Viracopos International Airport,Campinas,BR,2170.0,-23.0074005127,-47.1344985962
633,AD,13983,CFB,7364,PLU,2528,,0,AT7,CFB-PLU,SBCB,Cabo Frio Airport,Cabo Frio,BR,23.0,-22.9216995239,-42.0742988586,SBBH,Pampulha - Carlos Drummond de Andrade Airport,Belo Horizonte,BR,2589.0,-19.8512001038,-43.9505996704
634,AD,13983,CFB,7364,VCP,2578,,0,AT7,CFB-VCP,SBCB,Cabo Frio Airport,Cabo Frio,BR,23.0,-22.9216995239,-42.0742988586,SBKP,Viracopos International Airport,Campinas,BR,2170.0,-23.0074005127,-47.1344985962
635,AD,13983,CGB,2548,AFL,2524,,0,E90,CGB-AFL,SBCY,Marechal Rondon Airport,Cuiaba,BR,617.0,-15.6528997421,-56.1166992188,SBAT,Alta Floresta Airport,Alta Floresta,BR,948.0,-9.8663892746,-56.1049995422
636,AD,13983,CGB,2548,BSB,2531,,0,E95,CGB-BSB,SBCY,Marechal Rondon Airport,Cuiaba,BR,617.0,-15.6528997421,-56.1166992188,SBBR,Presidente Juscelino Kubistschek International Airport,Brasilia,BR,3497.0,-15.8691673279,-47.9208335876
637,AD,13983,CGB,2548,BSB,2531,,0,E95,CGB-BSB,SBCY,Marechal Rondon Airport,Cuiaba,BR,617.0,-15.6528997421,-56.1166992188,SBBR,Presidente Juscelino Kubistschek International Airport,Brasilia,BR,3497.0,-15.8691673279,-47.9208335876
638,AD,13983,CGB,2548,BSB,2531,,0,E95,CGB-BSB,SBCY,Marechal Rondon Airport,Cuiaba,BR,617.0,-15.6528997421,-56.1166992188,SBBR,Presidente Juscelino Kubistschek International Airport,Brasilia,BR,3497.0,-15.8691673279,-47.9208335876
639,AD,13983,CGB,2548,BSB,2531,,0,E95,CGB-BSB,SBCY,Marechal Rondon Airport,Cuiaba,BR,617.0,-15.6528997421,-56.1166992188,SBBR,Presidente Juscelino Kubistschek International Airport,Brasilia,BR,3497.0,-15.8691673279,-47.9208335876
640,G3,1790,CGB,2548,BSB,2531,,0,738,CGB-BSB,SBCY,Marechal Rondon Airport,Cuiaba,BR,617.0,-15.6528997421,-56.1166992188,SBBR,Presidente Juscelino Kubistschek International Airport,Brasilia,BR,3497.0,-15.8691673279,-47.9208335876
641,G3,1790,CGB,2548,BSB,2531,,0,738,CGB-BSB,SBCY,Marechal Rondon Airport,Cuiaba,BR,617.0,-15.6528997421,-56.1166992188,SBBR,Presidente Juscelino Kubistschek International Airport,Brasilia,BR,3497.0,-15.8691673279,-47.9208335876
642,G3,1790,CGB,2548,BSB,2531,,0,738,CGB-BSB,SBCY,Marechal Rondon Airport,Cuiaba,BR,617.0,-15.6528997421,-56.1166992188,SBBR,Presidente Juscelino Kubistschek International Airport,Brasilia,BR,3497.0,-15.8691673279,-47.9208335876
643,G3,1790,CGB,2548,BSB,2531,,0,738,CGB-BSB,SBCY,Marechal Rondon Airport,Cuiaba,BR,617.0,-15.6528997421,-56.1166992188,SBBR,Presidente Juscelino Kubistschek International Airport,Brasilia,BR,3497.0,-15.8691673279,-47.9208335876
644,JJ,4867,CGB,2548,BSB,2531,,0,320 319,CGB-BSB,SBCY,Marechal Rondon Airport,Cuiaba,BR,617.0,-15.6528997421,-56.1166992188,SBBR,Presidente Juscelino Kubistschek International Airport,Brasilia,BR,3497.0,-15.8691673279,-47.9208335876
645,JJ,4867,CGB,2548,BSB,2531,,0,320 319,CGB-BSB,SBCY,Marechal Rondon Airport,Cuiaba,BR,617.0,-15.6528997421,-56.1166992188,SBBR,Presidente Juscelino Kubistschek International Airport,Brasilia,BR,3497.0,-15.8691673279,-47.9208335876
646,JJ,4867,CGB,2548,BSB,2531,,0,320 319,CGB-BSB,SBCY,Marechal Rondon Airport,Cuiaba,BR,617.0,-15.6528997421,-56.1166992188,SBBR,Presidente Juscelino Kubistschek International Airport,Brasilia,BR,3497.0,-15.8691673279,-47.9208335876
647,JJ,4867,CGB,2548,BSB,2531,,0,320 319,CGB-BSB,SBCY,Marechal Rondon Airport,Cuiaba,BR,617.0,-15.6528997421,-56.1166992188,SBBR,Presidente Juscelino Kubistschek International Airport,Brasilia,BR,3497.0,-15.8691673279,-47.9208335876
648,O6,3764,CGB,2548,BSB,2531,,0,100,CGB-BSB,SBCY,Marechal Rondon Airport,Cuiaba,BR,617.0,-15.6528997421,-56.1166992188,SBBR,Presidente Juscelino Kubistschek International Airport,Brasilia,BR,3497.0,-15.8691673279,-47.9208335876
649,O6,3764,CGB,2548,BSB,2531,,0,100,CGB-BSB,SBCY,Marechal Rondon Airport,Cuiaba,BR,617.0,-15.6528997421,-56.1166992188,SBBR,Presidente Juscelino Kubistschek International Airport,Brasilia,BR,3497.0,-15.8691673279,-47.9208335876
650,O6,3764,CGB,2548,BSB,2531,,0,100,CGB-BSB,SBCY,Marechal Rondon Airport,Cuiaba,BR,617.0,-15.6528997421,-56.1166992188,SBBR,Presidente Juscelino Kubistschek International Airport,Brasilia,BR,3497.0,-15.8691673279,-47.9208335876
651,O6,3764,CGB,2548,BSB,2531,,0,100,CGB-BSB,SBCY,Marechal Rondon Airport,Cuiaba,BR,617.0,-15.6528997421,-56.1166992188,SBBR,Presidente Juscelino Kubistschek International Airport,Brasilia,BR,3497.0,-15.8691673279,-47.9208335876
652,AD,13983,CGB,2548,BVH,2637,,0,AT7,CGB-BVH,SBCY,Marechal Rondon Airport,Cuiaba,BR,617.0,-15.6528997421,-56.1166992188,SBVH,Vilhena Airport,Vilhena,BR,2018.0,-12.6943998337,-60.0983009338
653,AD,13983,CGB,2548,CGR,2538,,0,AT7 E75,CGB-CGR,SBCY,Marechal Rondon Airport,Cuiaba,BR,617.0,-15.6528997421,-56.1166992188,SBCG,Campo Grande Airport,Campo Grande,BR,1833.0,-20.4687004089,-54.6725006104
654,AD,13983,CGB,2548,CGR,2538,,0,AT7 E75,CGB-CGR,SBCY,Marechal Rondon Airport,Cuiaba,BR,617.0,-15.6528997421,-56.1166992188,SBCG,Campo Grande Airport,Campo Grande,BR,1833.0,-20.4687004089,-54.6725006104
655,AD,13983,CGB,2548,CGR,2538,,0,AT7 E75,CGB-CGR,SBCY,Marechal Rondon Airport,Cuiaba,BR,617.0,-15.6528997421,-56.1166992188,SBCG,Campo Grande Airport,Campo Grande,BR,1833.0,-20.4687004089,-54.6725006104
656,G3,1790,CGB,2548,CGR,2538,,0,738,CGB-CGR,SBCY,Marechal Rondon Airport,Cuiaba,BR,617.0,-15.6528997421,-56.1166992188,SBCG,Campo Grande Airport,Campo Grande,BR,1833.0,-20.4687004089,-54.6725006104
657,G3,1790,CGB,2548,CGR,2538,,0,738,CGB-CGR,SBCY,Marechal Rondon Airport,Cuiaba,BR,617.0,-15.6528997421,-56.1166992188,SBCG,Campo Grande Airport,Campo Grande,BR,1833.0,-20.4687004089,-54.6725006104
658,G3,1790,CGB,2548,CGR,2538,,0,738,CGB-CGR,SBCY,Marechal Rondon Airport,Cuiaba,BR,617.0,-15.6528997421,-56.1166992188,SBCG,Campo Grande Airport,Campo Grande,BR,1833.0,-20.4687004089,-54.6725006104
659,O6,3764,CGB,2548,CGR,2538,,0,100,CGB-CGR,SBCY,Marechal Rondon Airport,Cuiaba,BR,617.0,-15.6528997421,-56.1166992188,SBCG,Campo Grande Airport,Campo Grande,BR,1833.0,-20.4687004089,-54.6725006104
660,O6,3764,CGB,2548,CGR,2538,,0,100,CGB-CGR,SBCY,Marechal Rondon Airport,Cuiaba,BR,617.0,-15.6528997421,-56.1166992188,SBCG,Campo Grande Airport,Campo Grande,BR,1833.0,-20.4687004089,-54.6725006104
661,O6,3764,CGB,2548,CGR,2538,,0,100,CGB-CGR,SBCY,Marechal Rondon Airport,Cuiaba,BR,617.0,-15.6528997421,-56.1166992188,SBCG,Campo Grande Airport,Campo Grande,BR,1833.0,-20.4687004089,-54.6725006104
662,AD,13983,CGB,2548,CNF,2537,,0,E95 E90,CGB-CNF,SBCY,Marechal Rondon Airport,Cuiaba,BR,617.0,-15.6528997421,-56.1166992188,SBCF,Tancredo Neves International Airport,Belo Horizonte,BR,2715.0,-19.6244430542,-43.9719429016
663,AD,13983,CGB,2548,GRU,2564,,0,E90 E95,CGB-GRU,SBCY,Marechal Rondon Airport,Cuiaba,BR,617.0,-15.6528997421,-56.1166992188,SBGR,Guarulhos - Governador Andre Franco Montoro International Airport,Sao Paulo,BR,2459.0,-23.4355564117,-46.4730567932
664,AD,13983,CGB,2548,GRU,2564,,0,E90 E95,CGB-GRU,SBCY,Marechal Rondon Airport,Cuiaba,BR,617.0,-15.6528997421,-56.1166992188,SBGR,Guarulhos - Governador Andre Franco Montoro International Airport,Sao Paulo,BR,2459.0,-23.4355564117,-46.4730567932
665,AD,13983,CGB,2548,GRU,2564,,0,E90 E95,CGB-GRU,SBCY,Marechal Rondon Airport,Cuiaba,BR,617.0,-15.6528997421,-56.1166992188,SBGR,Guarulhos - Governador Andre Franco Montoro International Airport,Sao Paulo,BR,2459.0,-23.4355564117,-46.4730567932
666,AD,13983,CGB,2548,GRU,2564,,0,E90 E95,CGB-GRU,SBCY,Marechal Rondon Airport,Cuiaba,BR,617.0,-15.6528997421,-56.1166992188,SBGR,Guarulhos - Governador Andre Franco Montoro International Airport,Sao Paulo,BR,2459.0,-23.4355564117,-46.4730567932
667,G3,1790,CGB,2548,GRU,2564,,0,738 73G,CGB-GRU,SBCY,Marechal Rondon Airport,Cuiaba,BR,617.0,-15.6528997421,-56.1166992188,SBGR,Guarulhos - Governador Andre Franco Montoro International Airport,Sao Paulo,BR,2459.0,-23.4355564117,-46.4730567932
668,G3,1790,CGB,2548,GRU,2564,,0,738 73G,CGB-GRU,SBCY,Marechal Rondon Airport,Cuiaba,BR,617.0,-15.6528997421,-56.1166992188,SBGR,Guarulhos - Governador Andre Franco Montoro International Airport,Sao Paulo,BR,2459.0,-23.4355564117,-46.4730567932
669,G3,1790,CGB,2548,GRU,2564,,0,738 73G,CGB-GRU,SBCY,Marechal Rondon Airport,Cuiaba,BR,617.0,-15.6528997421,-56.1166992188,SBGR,Guarulhos - Governador Andre Franco Montoro International Airport,Sao Paulo,BR,2459.0,-23.4355564117,-46.4730567932
670,G3,1790,CGB,2548,GRU,2564,,0,738 73G,CGB-GRU,SBCY,Marechal Rondon Airport,Cuiaba,BR,617.0,-15.6528997421,-56.1166992188,SBGR,Guarulhos - Governador Andre Franco Montoro International Airport,Sao Paulo,BR,2459.0,-23.4355564117,-46.4730567932
671,JJ,4867,CGB,2548,GRU,2564,,0,320,CGB-GRU,SBCY,Marechal Rondon Airport,Cuiaba,BR,617.0,-15.6528997421,-56.1166992188,SBGR,Guarulhos - Governador Andre Franco Montoro International Airport,Sao Paulo,BR,2459.0,-23.4355564117,-46.4730567932
672,JJ,4867,CGB,2548,GRU,2564,,0,320,CGB-GRU,SBCY,Marechal Rondon Airport,Cuiaba,BR,617.0,-15.6528997421,-56.1166992188,SBGR,Guarulhos - Governador Andre Franco Montoro International Airport,Sao Paulo,BR,2459.0,-23.4355564117,-46.4730567932
673,JJ,4867,CGB,2548,GRU,2564,,0,320,CGB-GRU,SBCY,Marechal Rondon Airport,Cuiaba,BR,617.0,-15.6528997421,-56.1166992188,SBGR,Guarulhos - Governador Andre Franco Montoro International Airport,Sao Paulo,BR,2459.0,-23.4355564117,-46.4730567932
674,JJ,4867,CGB,2548,GRU,2564,,0,320,CGB-GRU,SBCY,Marechal Rondon Airport,Cuiaba,BR,617.0,-15.6528997421,-56.1166992188,SBGR,Guarulhos - Governador Andre Franco Montoro International Airport,Sao Paulo,BR,2459.0,-23.4355564117,-46.4730567932
675,O6,3764,CGB,2548,GRU,2564,,0,318,CGB-GRU,SBCY,Marechal Rondon Airport,Cuiaba,BR,617.0,-15.6528997421,-56.1166992188,SBGR,Guarulhos - Governador Andre Franco Montoro International Airport,Sao Paulo,BR,2459.0,-23.4355564117,-46.4730567932
676,O6,3764,CGB,2548,GRU,2564,,0,318,CGB-GRU,SBCY,Marechal Rondon Airport,Cuiaba,BR,617.0,-15.6528997421,-56.1166992188,SBGR,Guarulhos - Governador Andre Franco Montoro International Airport,Sao Paulo,BR,2459.0,-23.4355564117,-46.4730567932
677,O6,3764,CGB,2548,GRU,2564,,0,318,CGB-GRU,SBCY,Marechal Rondon Airport,Cuiaba,BR,617.0,-15.6528997421,-56.1166992188,SBGR,Guarulhos - Governador Andre Franco Montoro International Airport,Sao Paulo,BR,2459.0,-23.4355564117,-46.4730567932
678,O6,3764,CGB,2548,GRU,2564,,0,318,CGB-GRU,SBCY,Marechal Rondon Airport,Cuiaba,BR,617.0,-15.6528997421,-56.1166992188,SBGR,Guarulhos - Governador Andre Franco Montoro International Airport,Sao Paulo,BR,2459.0,-23.4355564117,-46.4730567932
679,AD,13983,CGB,2548,JPR,6073,,0,AT7,CGB-JPR,SBCY,Marechal Rondon Airport,Cuiaba,BR,617.0,-15.6528997421,-56.1166992188,SWJI,Ji-Parana Airport,Ji-Parana,BR,598.0,-10.8708000183,-61.8465003967
680,AD,13983,CGB,2548,JPR,6073,,0,AT7,CGB-JPR,SBCY,Marechal Rondon Airport,Cuiaba,BR,617.0,-15.6528997421,-56.1166992188,SWJI,Ji-Parana Airport,Ji-Parana,BR,598.0,-10.8708000183,-61.8465003967
681,Y8,16725,CGB,2548,JPR,6073,,0,ER4,CGB-JPR,SBCY,Marechal Rondon Airport,Cuiaba,BR,617.0,-15.6528997421,-56.1166992188,SWJI,Ji-Parana Airport,Ji-Parana,BR,598.0,-10.8708000183,-61.8465003967
682,Y8,16725,CGB,2548,JPR,6073,,0,ER4,CGB-JPR,SBCY,Marechal Rondon Airport,Cuiaba,BR,617.0,-15.6528997421,-56.1166992188,SWJI,Ji-Parana Airport,Ji-Parana,BR,598.0,-10.8708000183,-61.8465003967
683,AD,13983,CGB,2548,LDB,2581,,0,E90,CGB-LDB,SBCY,Marechal Rondon Airport,Cuiaba,BR,617.0,-15.6528997421,-56.1166992188,SBLO,Governador Jose Richa Airport,Londrina,BR,1867.0,-23.3335990906,-51.1301002502
684,AD,13983,CGB,2548,MGF,2586,,0,E90,CGB-MGF,SBCY,Marechal Rondon Airport,Cuiaba,BR,617.0,-15.6528997421,-56.1166992188,SBMG,Regional de Maringa - Silvio Nane Junior Airport,Maringa,BR,1788.0,-23.4794445038,-52.01222229
685,AD,13983,CGB,2548,OAL,9771,,0,E90 AT7,CGB-OAL,SBCY,Marechal Rondon Airport,Cuiaba,BR,617.0,-15.6528997421,-56.1166992188,SSKW,Cacoal Airport,Cacoal,BR,817.0,-11.493611,-61.175556
